Date,Buffer pressure min,Buffer pressure max,Annulus pressure min,Annulus pressure max,Flow pressure min,Flow pressure max,T min,T max,Qliq,Qoil,Water cut,Qgas,Choke,Gas factor,Gas injection rate,Downtime,Potential oil production,Potential liquid production
2024-06-16,20.2,24.2,80.8,81.5,18.2,22.9,49,50,171.999984,56.92592593,66.9,28825,25,625,25.01,0.0,46.11,172.0
2024-06-17,20.0,23.9,81.0,81.6,18.1,21.2,49,50,171.999984,56.92592593,66.9,28825,25,625,25.01,0.0,46.11,172.0
2024-06-18,19.9,23.1,81.0,81.5,18.0,20.8,49,50,171.999984,56.92592593,66.9,28825,25,625,25.01,0.0,46.11,172.0
2024-06-19,20.4,24.5,80.7,81.5,18.6,24.2,48,50,165.0,52.80246914,68.0,27786,25,650,25.01,0.0,42.77,165.0
2024-06-20,20.0,23.4,80.9,81.5,18.2,21.1,49,50,165.0,52.80246914,68.0,27786,25,650,25.02,0.0,42.77,165.0
2024-06-21,19.5,23.1,80.9,81.5,17.7,21.0,49,50,165.0,52.80246914,68.0,27786,25,650,25.02,0.0,42.77,165.0
2024-06-22,20.3,24.8,80.6,81.4,18.5,24.0,48,50,159.999984,50.2345679,68.6,26767,25,658,25.02,0.0,40.69,160.0
2024-06-23,19.8,23.2,80.8,81.4,17.8,21.0,48,50,159.999984,50.2345679,68.6,26767,25,658,25.02,0.0,40.69,160.0
2024-06-24,19.8,23.2,80.8,81.4,17.8,21.0,48,50,159.999984,50.2345679,68.6,26767,25,658,25.02,0.0,40.69,160.0
2024-06-25,20.1,24.3,80.5,81.5,18.4,24.2,48,49,162.999984,52.0,68.1,27145,25,644,25.01,0.0,42.12,163.0
2024-06-26,20.8,23.5,81.1,81.8,18.4,22.5,48,49,165.199992,53.40740741,67.7,27640,25,639,28.1,0.0,43.22,165.2
2024-06-27,20.6,23.9,81.0,81.6,18.5,22.7,48,49,179.499984,61.44444444,65.8,30826,25,619,27.8,0.0,49.73,179.5
2024-06-28,20.9,23.2,81.1,81.7,18.1,22.2,49,49,176.7,60.04938272,66.0,30347,25,624,27.8,0.0,48.66,176.7
2024-06-29,20.1,23.3,81.3,84.5,17.9,20.9,49,50,178.2,60.59259259,66.0,30712,25,626,27.8,0.0,49.08,178.2
2024-06-30,19.2,24.1,81.3,82.0,16.9,23.2,49,50,183.0,61.85185185,66.2,32070,25,640,27.8,0.0,50.1,183.0
2024-07-01,20.2,23.4,81.4,81.9,17.9,21.1,49,50,183.0,61.85185185,66.2,32070,25,640,27.7,0.0,50.1,183.0
2024-07-02,19.6,24.3,81.3,82.0,17.4,22.5,49,50,183.0,61.85185185,66.2,32070,25,640,27.8,0.0,50.1,183.0
2024-07-03,20.1,24.0,81.3,81.9,17.9,23.0,49,50,181.999992,62.24691358,65.8,31623,25,627,27.8,0.0,50.42,182.0
2024-07-04,20.1,23.6,81.4,82.0,18.0,21.3,49,50,181.999992,62.24691358,65.8,31623,25,627,27.15,0.0,50.42,182.0
2024-07-05,20.2,23.7,81.3,82.0,18.0,20.7,49,50,181.999992,62.24691358,65.8,31623,25,627,28.14,0.0,50.42,182.0
2024-07-06,20.2,23.6,81.3,81.8,17.7,21.0,49,50,181.999992,62.24691358,65.8,31623,25,627,28.03,0.0,50.42,182.0
2024-07-07,20.2,24.8,81.2,81.8,17.9,23.5,49,50,181.999992,62.79012346,65.5,31369,25,617,28.03,0.0,50.86,182.0
2024-07-08,19.6,27.7,81.0,81.8,17.4,26.4,48,50,181.999992,62.79012346,65.5,31369,25,617,28.03,0.0,50.86,182.0
2024-07-09,19.4,25.3,81.3,82.2,16.9,22.6,49,50,181.999992,62.79012346,65.5,31369,25,617,28.3,0.0,50.86,182.0
2024-07-10,19.4,22.9,81.3,82.0,16.9,20.3,49,50,181.999992,62.79012346,65.5,31369,25,617,27.6,0.0,50.86,182.0
2024-07-11,20.4,23.4,81.3,81.9,18.2,20.6,49,50,181.999992,62.79012346,65.5,31369,25,617,27.98,0.0,50.86,182.0
2024-07-12,20.3,23.7,81.3,82.0,17.8,20.8,49,50,181.999992,62.79012346,65.5,31369,25,617,28.0,0.0,50.86,182.0
2024-07-13,19.6,23.5,81.3,82.0,17.6,20.5,49,50,181.999992,62.79012346,65.5,31369,25,617,28.06,0.0,50.86,182.0
2024-07-14,20.2,24.9,81.3,82.0,17.9,23.9,49,50,181.999992,62.0617284,65.9,32013,25,637,28.06,0.0,50.27,182.0
2024-07-15,19.9,23.2,81.4,82.0,17.5,20.7,49,50,181.999992,62.0617284,65.9,32013,25,637,27.92,0.0,50.27,182.0
2024-07-16,19.6,23.2,81.4,82.0,17.3,20.7,49,50,181.999992,62.0617284,65.9,32013,25,637,27.92,0.0,50.27,182.0
2024-07-17,20.0,24.8,81.2,81.9,17.6,23.2,48,50,183.999984,62.37037037,66.1,32180,25,637,27.95,0.0,50.52,184.0
2024-07-18,19.6,23.4,81.4,81.9,17.4,20.9,49,50,183.999984,62.37037037,66.1,32180,25,637,27.94,0.0,50.52,184.0
2024-07-19,19.4,23.6,81.5,82.2,16.5,20.6,49,50,183.999984,62.37037037,66.1,32180,25,637,27.96,0.0,50.52,184.0
2024-07-20,19.4,24.1,81.3,82.2,16.9,23.4,49,50,186.0,63.04938272,66.1,32902,25,644,27.98,0.0,51.07,186.0
2024-07-21,19.1,23.2,81.5,82.2,16.7,20.9,49,50,186.0,63.04938272,66.1,32902,25,644,27.97,0.0,51.07,186.0
2024-07-22,18.9,22.6,81.6,82.2,16.2,19.5,50,50,186.0,63.04938272,66.1,32902,25,644,27.98,0.0,51.07,186.0
2024-07-23,18.8,22.7,81.6,82.3,16.2,20.0,50,51,186.0,63.04938272,66.1,32902,25,644,27.99,0.0,51.07,186.0
2024-07-24,18.8,23.0,81.5,82.2,16.4,21.5,50,51,201.0,60.09876543,70.1,36608,25,752,27.98,0.0,48.68,201.0
2024-07-25,19.3,23.3,81.6,82.2,16.6,20.0,50,50,201.0,60.09876543,70.1,36608,25,752,27.96,0.0,48.68,201.0
2024-07-26,19.5,23.5,81.5,82.2,17.4,22.4,49,50,190.999992,62.83950617,67.1,34548,25,679,27.99,0.0,50.9,191.0
2024-07-27,19.8,23.4,81.5,82.2,17.3,22.2,49,50,190.999992,62.83950617,67.1,34548,25,679,27.96,0.0,50.9,191.0
2024-07-28,19.5,23.3,81.5,82.0,17.4,20.8,49,50,190.999992,62.83950617,67.1,34548,25,679,27.98,0.0,50.9,191.0
2024-07-29,20.1,24.1,81.3,82.0,17.7,22.9,49,50,183.999984,62.37037037,66.1,32727,25,648,27.99,0.0,50.52,184.0
2024-07-30,19.7,24.9,81.3,82.0,17.4,23.3,49,50,183.999984,62.37037037,66.1,32727,25,648,27.97,0.0,50.52,184.0
2024-07-31,19.9,23.0,81.4,82.0,17.5,20.7,49,50,183.999984,62.37037037,66.1,32727,25,648,27.98,0.0,50.52,184.0
2024-08-01,20.4,23.3,81.4,81.9,17.7,20.7,49,50,183.999984,62.37037037,66.1,32727,25,648,27.97,0.0,50.52,184.0
2024-08-02,19.9,23.4,81.4,82.0,17.0,21.8,49,50,180.166651,61.07098765,66.1,32727,25,648,27.89,0.5,50.52,184.0
2024-08-03,20.0,24.7,81.0,81.7,17.6,24.2,48,49,174.999984,57.58024691,67.1,31227,25,670,27.98,0.0,46.64,175.0
2024-08-04,19.9,23.5,81.2,81.7,17.5,20.8,48,49,174.999984,57.58024691,67.1,31227,25,670,27.96,0.0,46.64,175.0
2024-08-05,19.9,24.0,81.2,81.8,17.7,21.4,48,49,174.999984,57.58024691,67.1,31227,25,670,27.84,0.0,46.64,175.0
2024-08-06,19.7,23.6,81.2,82.0,17.4,22.3,48,50,174.999984,57.58024691,67.1,31227,25,670,28.03,0.0,46.64,175.0
2024-08-07,19.7,24.2,81.2,81.6,17.4,23.2,48,50,183.999984,61.08641975,66.8,32789,25,663,28.05,0.0,49.48,184.0
2024-08-08,19.2,23.1,81.2,82.0,16.6,21.2,48,49,183.999984,61.08641975,66.8,32789,25,663,27.39,0.0,49.48,184.0
2024-08-09,18.9,23.5,81.2,82.0,15.8,20.7,48,50,183.999984,61.08641975,66.8,32789,25,663,27.35,0.0,49.48,184.0
2024-08-10,18.6,22.3,81.4,82.1,16.1,19.6,49,50,183.999984,61.08641975,66.8,32789,25,663,27.97,0.0,49.48,184.0
2024-08-11,18.8,23.8,81.2,82.1,16.2,22.9,49,50,183.999984,61.08641975,66.8,32789,25,663,28.01,0.0,49.48,184.0
2024-08-12,15.5,24.1,78.5,82.2,13.7,22.8,48,51,177.999984,58.56790123,67.1,32400,25,683,26.91,0.0,47.44,178.0
2024-08-13,19.9,23.6,81.3,81.8,17.1,22.8,49,50,177.999984,58.56790123,67.1,32400,25,683,27.88,0.0,47.44,178.0
2024-08-14,19.9,23.3,81.3,81.8,17.5,20.8,49,50,177.999984,58.56790123,67.1,32400,25,683,27.73,0.0,47.44,178.0
2024-08-15,20.2,23.5,81.2,81.6,18.0,21.1,49,49,177.999984,58.56790123,67.1,32400,25,683,27.93,0.0,47.44,178.0
2024-08-16,20.2,23.5,81.2,81.8,17.8,21.2,49,50,177.999984,58.56790123,67.1,32400,25,683,28.14,0.0,47.44,178.0
2024-08-17,19.8,23.6,81.3,81.8,17.9,23.9,49,50,177.999984,58.56790123,67.1,32400,25,683,27.86,0.0,47.44,178.0
2024-08-18,19.9,24.5,81.3,81.8,17.5,23.5,48,50,174.0,56.19753086,67.7,30476,25,670,28.0,0.0,45.52,174.0
2024-08-19,19.8,23.4,81.3,81.8,17.6,21.2,49,50,174.0,56.19753086,67.7,30476,25,670,27.48,0.0,45.52,174.0
2024-08-20,20.0,23.6,81.4,81.8,17.5,20.6,49,50,174.0,56.19753086,67.7,30476,25,670,28.11,0.0,45.52,174.0
2024-08-21,19.7,24.2,81.2,81.6,17.4,23.2,48,50,168.999984,53.56790123,68.3,30283,25,698,27.5,0.0,43.39,169.0
2024-08-22,20.3,23.4,81.2,81.7,18.2,20.7,49,49,168.999984,53.56790123,68.3,30283,25,698,28.1,0.0,43.39,169.0
2024-08-23,19.9,23.4,81.1,81.6,18.2,21.3,49,49,168.999984,53.56790123,68.3,30283,25,698,27.89,0.0,43.39,169.0
2024-08-24,20.1,24.1,80.1,81.5,18.2,23.5,48,49,168.999984,53.56790123,68.3,30283,25,698,27.76,0.0,43.39,169.0
2024-08-25,20.3,24.2,80.9,81.4,18.4,23.9,48,49,162.999984,50.03703704,69.3,28108,25,694,28.19,0.0,40.53,163.0
2024-08-26,20.3,23.4,80.8,81.4,18.2,21.4,48,49,162.999984,50.03703704,69.3,28108,25,694,28.6,0.0,40.53,163.0
2024-08-27,20.2,23.7,80.8,81.5,18.2,21.2,48,49,162.999984,50.03703704,69.3,28108,25,694,27.83,0.0,40.53,163.0
2024-08-28,20.0,24.5,80.9,81.6,18.0,23.7,48,49,162.999984,50.03703704,69.3,28480,25,703,27.93,0.0,40.53,163.0
2024-08-29,19.9,23.1,81.0,81.6,17.8,20.4,48,49,162.999984,50.03703704,69.3,28480,25,703,27.88,0.0,40.53,163.0
2024-08-30,20.2,23.2,81.0,81.6,18.3,21.0,48,49,162.999984,50.03703704,69.3,28480,25,703,28.0,0.0,40.53,163.0
2024-08-31,19.9,24.7,80.9,82.0,18.0,24.0,47,49,162.999984,50.03703704,69.3,28480,25,703,27.99,0.0,40.53,163.0
2024-09-01,19.9,24.7,80.9,81.6,17.8,20.8,47,49,162.999984,50.03703704,69.3,28480,25,703,27.99,0.0,40.53,163.0
2024-09-02,20.0,23.3,80.9,81.6,18.1,21.1,48,49,162.999984,50.03703704,69.3,28480,25,703,27.9,0.0,40.53,163.0
2024-09-03,20.0,23.3,80.8,81.3,18.3,21.4,47,49,162.999984,50.03703704,69.3,28480,25,703,28.45,0.0,40.53,163.0
2024-09-04,20.0,23.1,80.4,81.3,18.1,21.1,48,49,162.999984,50.03703704,69.3,28480,25,703,27.99,0.0,40.53,163.0
2024-09-05,19.5,23.6,80.8,81.5,17.8,23.8,47,49,162.999984,50.03703704,69.3,28480,25,703,28.01,0.0,40.53,163.0
2024-09-06,19.5,25.5,80.8,81.4,17.8,24.9,47,49,159.0,48.33333333,69.6,27446,25,701,28.0,0.0,39.15,159.0
2024-09-07,19.9,23.2,80.6,81.3,17.9,21.1,48,49,159.0,48.33333333,69.6,27446,25,701,27.82,0.0,39.15,159.0
2024-09-08,19.5,23.9,80.6,81.3,17.2,21.5,48,49,159.0,48.33333333,69.6,27446,25,701,28.39,0.0,39.15,159.0
2024-09-09,20.4,23.7,80.7,81.3,18.5,20.9,48,49,159.0,48.33333333,69.6,27446,25,701,27.73,0.0,39.15,159.0
2024-09-10,20.1,23.7,80.7,81.3,18.3,21.5,48,49,159.0,48.33333333,69.6,27446,25,701,27.98,0.0,39.15,159.0
2024-09-11,19.7,23.1,80.7,81.6,17.4,20.8,48,49,159.0,48.33333333,69.6,27446,25,701,28.05,0.0,39.15,159.0
2024-09-12,19.9,25.2,80.7,81.5,17.9,24.8,47,49,157.999992,47.87654321,69.7,27823,25,717,28.02,0.0,38.78,158.0
2024-09-13,20.7,23.4,80.7,81.3,18.6,21.4,47,48,157.999992,47.87654321,69.7,27823,25,717,28.28,0.0,38.78,158.0
2024-09-14,20.4,23.1,80.8,81.3,18.4,20.7,47,48,157.999992,47.87654321,69.7,27823,25,717,28.02,0.0,38.78,158.0
2024-09-15,20.1,23.5,80.8,81.4,18.0,20.9,47,48,157.999992,47.87654321,69.7,27823,25,717,28.17,0.0,38.78,158.0
2024-09-16,19.8,24.7,80.7,81.4,17.6,24.0,47,48,163.999992,51.17283951,68.8,28667,25,692,28.14,0.0,41.45,164.0
2024-09-17,19.6,23.2,80.8,81.4,17.7,20.8,47,48,163.999992,51.17283951,68.8,28667,25,692,28.15,0.0,41.45,164.0
2024-09-18,19.8,23.2,80.8,81.4,17.6,20.5,47,48,163.999992,51.17283951,68.8,28667,25,692,28.07,0.0,41.45,164.0
2024-09-19,20.0,23.0,80.7,81.3,18.1,20.6,47,48,163.999992,51.17283951,68.8,28667,25,692,28.47,0.0,41.45,164.0
2024-09-20,18.5,24.4,80.6,81.5,16.3,23.3,47,48,165.999984,51.79012346,68.8,28889,25,689,28.11,0.0,41.95,166.0
2024-09-21,18.8,22.7,81.0,81.6,16.5,19.9,47,48,165.999984,51.79012346,68.8,28889,25,689,27.7,0.0,41.95,166.0
2024-09-22,18.6,23.3,81.0,81.6,16.4,22.1,47,48,165.999984,51.79012346,68.8,28889,25,689,28.1,0.0,41.95,166.0
2024-09-23,18.6,23.4,80.9,81.6,16.1,22.5,47,48,178.999992,58.17283951,67.5,31534,25,669,28.01,0.0,47.12,179.0
2024-09-26,17.1,21.4,80.4,81.2,14.7,18.9,49,51,186.999984,17.7654321,90.5,32664,25,2270,27.86,0.0,14.39,187.0
2024-09-27,16.9,22.5,80.5,81.1,14.8,20.1,49,51,186.999984,43.95061728,76.5,30945,25,869,27.42,0.0,35.6,187.0
2024-09-28,15.0,23.1,77.9,81.7,14.4,21.7,47,51,186.999984,43.95061728,76.5,30945,25,869,27.77,0.0,35.6,187.0
2024-09-29,15.0,23.1,77.9,81.7,14.4,21.7,47,51,174.0,51.33333333,70.5,28964,25,697,28.11,0.0,41.58,174.0
2024-09-30,19.1,26.7,80.5,81.2,16.6,25.6,48,50,174.0,51.33333333,70.5,28964,25,697,28.14,0.0,41.58,174.0
2024-10-01,19.1,26.7,80.5,81.2,16.6,25.6,48,50,174.0,51.33333333,70.5,28964,25,697,28.21,0.0,41.58,174.0
2024-10-02,19.1,26.7,80.5,81.2,16.6,25.6,48,50,174.0,51.33333333,70.5,28964,25,697,27.87,0.0,41.58,174.0
2024-10-03,19.0,26.7,80.5,81.2,16.6,25.6,48,50,174.0,51.33333333,70.5,28964,25,697,28.12,0.0,41.58,174.0
2024-10-04,19.1,26.7,80.5,81.2,16.6,25.6,48,50,150.999984,41.5308642,72.5,26278,25,781,27.79,0.0,33.64,151.0
2024-10-05,19.1,26.7,80.5,81.2,16.6,25.6,48,50,150.999984,41.5308642,72.5,26278,25,781,27.88,0.0,33.64,151.0
2024-10-06,20.7,23.2,80.3,80.8,18.8,21.6,48,48,150.999984,41.5308642,72.5,26278,25,781,27.45,0.0,33.64,151.0
2024-10-07,19.4,23.6,80.3,80.9,17.8,21.4,48,49,150.999984,41.5308642,72.5,26278,25,781,27.97,0.0,33.64,151.0
2024-10-08,21.0,24.6,80.2,80.8,19.3,24.4,47,48,154.999992,44.33333333,71.4,24830,25,691,28.04,0.0,35.91,155.0
2024-10-09,20.0,23.8,80.4,81.0,18.4,21.1,47,48,154.999992,44.33333333,71.4,24830,25,691,28.33,0.0,35.91,155.0
2024-10-10,19.8,23.1,80.4,81.0,18.0,21.0,48,49,154.999992,44.33333333,71.4,24830,25,691,27.68,0.0,35.91,155.0
2024-10-11,19.8,23.3,80.5,81.0,17.8,21.1,48,49,154.999992,44.33333333,71.4,24830,25,691,28.14,0.0,35.91,155.0
2024-10-12,19.2,24.1,80.3,81.0,17.1,23.2,48,49,162.999984,49.0617284,69.9,24624,25,620,28.14,0.0,39.74,163.0
2024-10-13,19.4,23.2,80.3,80.9,17.3,20.9,48,49,162.999984,49.0617284,69.9,24624,25,620,28.12,0.0,39.74,163.0
2024-10-14,19.7,23.3,80.4,81.0,17.4,21.0,48,49,162.999984,49.0617284,69.9,24624,25,620,27.68,0.0,39.74,163.0
2024-10-15,19.4,23.1,80.5,81.1,17.2,20.3,48,49,162.999984,49.0617284,69.9,24624,25,620,28.19,0.0,39.74,163.0
2024-10-16,19.6,23.0,80.6,81.1,17.4,20.3,48,49,162.999984,49.0617284,69.9,24624,25,620,27.97,0.0,39.74,163.0
2024-10-17,19.8,24.5,80.3,81.1,17.5,23.8,47,49,160.999992,48.2962963,70.0,24362,25,623,28.0,0.0,39.12,161.0
2024-10-18,20.2,23.5,80.4,81.0,18.3,21.1,48,49,160.999992,48.2962963,70.0,24362,25,623,28.01,0.0,39.12,161.0
2024-10-19,20.1,22.9,80.4,81.0,18.0,20.8,48,49,160.999992,48.2962963,70.0,24362,25,623,28.34,0.0,39.12,161.0
2024-10-20,20.1,23.2,80.4,80.9,18.0,21.0,48,49,160.999992,48.2962963,70.0,24362,25,623,27.85,0.0,39.12,161.0
2024-10-21,20.4,23.8,80.4,80.9,18.7,21.0,48,49,160.999992,48.2962963,70.0,24362,25,623,27.93,0.0,39.12,161.0
2024-10-22,20.5,24.6,80.4,81.0,18.7,21.6,48,49,160.999992,48.2962963,70.0,24362,25,623,28.03,0.0,39.12,161.0
2024-10-23,21.2,25.0,80.3,80.8,19.6,23.9,47,48,157.999992,46.13580247,70.8,26863,25,719,27.93,0.0,37.37,158.0
2024-10-24,20.6,23.4,80.4,81.0,18.8,20.8,48,49,157.999992,46.13580247,70.8,26863,25,719,28.04,0.0,37.37,158.0
2024-10-25,20.3,23.8,80.4,80.9,18.6,21.1,48,49,157.999992,46.13580247,70.8,26863,25,719,28.0,0.0,37.37,158.0
2024-10-26,19.9,23.4,80.6,81.0,18.0,23.3,48,49,157.999992,46.13580247,70.8,26863,25,719,27.88,0.0,37.37,158.0
2024-10-27,20.7,25.0,80.4,80.8,18.7,23.9,47,49,160.999992,48.2962963,70.0,25389,25,649,28.05,0.0,39.12,161.0
2024-10-28,20.7,25.0,80.4,80.8,18.7,23.9,47,49,160.999992,48.2962963,70.0,25389,25,649,28.11,0.0,39.12,161.0
2024-10-29,20.7,25.0,80.4,80.8,18.7,23.9,47,49,160.999992,48.2962963,70.0,25389,25,649,27.85,0.0,39.12,161.0
2024-10-30,20.3,25.2,80.1,80.9,18.1,23.9,47,49,159.0,47.7037037,70.0,26,25,649,28.31,0.0,38.64,159.0
2024-10-31,20.3,25.2,80.1,80.9,18.1,23.9,47,49,159.0,47.7037037,70.0,26,25,649,27.55,0.0,38.64,159.0
2024-11-01,19.6,33.2,79.6,80.9,17.4,31.3,42,49,159.0,47.7037037,70.0,26,25,649,28.33,0.0,38.64,159.0
2024-11-02,23.5,30.6,79.5,80.4,22.8,30.2,44,48,132.999984,29.92592593,77.5,23078,25,952,28.1,0.0,24.24,133.0
2024-11-05,23.2,27.5,79.5,80.3,22.0,26.3,44,46,127.999992,28.41975309,77.8,22779,25,990,27.85,0.0,23.02,128.0
2024-11-06,23.2,27.5,79.5,80.3,22.0,26.3,44,46,127.999992,28.41975309,77.8,22779,25,990,28.34,0.0,23.02,128.0
2024-11-07,23.2,27.5,79.5,80.3,22.0,26.3,44,46,127.999992,28.41975309,77.8,22779,25,990,28.73,0.0,23.02,128.0
2024-11-08,23.2,27.5,79.5,80.3,22.0,26.3,44,46,127.999992,28.41975309,77.8,22779,25,990,28.08,0.0,23.02,128.0
2024-11-09,20.4,25.9,79.5,81.2,17.5,25.3,46,48,145.999992,37.66666667,74.2,24407,25,800,29.49,0.0,30.51,146.0
2024-11-10,20.4,25.9,80.2,81.2,17.5,25.3,46,48,145.999992,37.66666667,74.2,24407,25,800,30.24,0.0,30.51,146.0
2024-11-11,20.4,25.9,80.2,81.2,17.5,25.3,46,48,145.999992,37.66666667,74.2,24407,25,800,29.79,0.0,30.51,146.0
2024-11-12,19.4,25.1,80.4,81.1,16.7,24.3,47,49,166.999992,49.09876543,70.6,28351,25,713,29.89,0.0,39.77,167.0
2024-11-13,19.1,23.9,80.4,81.3,16.7,22.3,48,49,175.999992,54.91358025,68.8,30008,25,675,27.45,0.0,44.48,176.0
2024-11-14,19.2,21.0,80.4,80.8,16.5,18.2,49,49,175.899984,54.81481481,68.8,57460,25,1294,27.45,0.0,44.45,175.9
2024-11-15,19.6,23.1,80.3,80.8,17.2,22.2,48,49,174.699984,54.44444444,68.8,56586,25,1283,28.25,0.0,44.15,174.7
2024-11-16,19.6,23.1,80.3,80.8,17.2,22.2,48,49,174.699984,54.50617284,68.8,56586,25,1283,28.52,0.0,44.15,174.7
2024-11-17,18.7,23.1,80.3,81.1,16.2,22.1,48,49,174.999984,55.4691358,68.3,27395,25,610,27.84,0.0,44.93,175.0
2024-11-18,19.0,22.3,80.5,81.0,16.2,20.0,48,49,174.999984,55.4691358,68.3,27395,25,610,27.2,0.0,44.93,175.0
2024-11-19,19.2,22.6,80.7,81.0,17.0,20.0,48,49,174.999984,55.4691358,68.3,27395,25,610,28.99,0.0,44.93,175.0
2024-11-20,19.3,23.5,80.7,81.1,16.9,23.4,48,49,174.999984,55.4691358,68.3,27395,25,610,28.02,0.0,44.93,175.0
2024-11-21,19.7,23.5,80.6,80.9,17.6,23.4,48,49,171.0,53.51851852,68.7,28449,25,656,28.11,0.0,43.35,171.0
2024-11-22,19.3,22.7,80.7,80.9,17.4,20.2,48,49,171.0,53.51851852,68.7,28449,25,656,27.87,0.0,43.35,171.0
2024-11-23,19.7,22.8,80.6,80.9,17.3,19.8,48,49,171.0,53.51851852,68.7,28449,25,656,28.1,0.0,43.35,171.0
2024-11-24,19.7,24.1,80.5,80.8,17.4,22.8,48,49,171.999984,53.66666667,68.8,28101,25,646,28.56,0.0,43.47,172.0
2024-11-25,19.5,22.9,80.6,80.8,17.3,20.1,48,49,171.999984,53.66666667,68.8,28101,25,646,27.62,0.0,43.47,172.0
2024-11-26,19.5,23.4,80.5,80.9,17.2,22.4,48,49,171.999984,53.66666667,68.8,28101,25,646,27.89,0.0,43.47,172.0
2024-11-27,19.1,23.9,80.5,80.8,17.0,22.7,47,49,171.0,53.51851852,68.7,28660,25,661,27.9,0.0,43.35,171.0
2024-11-28,19.4,22.7,80.5,80.9,17.1,19.7,48,49,171.0,53.51851852,68.7,28660,25,661,28.01,0.0,43.35,171.0
2024-11-29,19.4,23.6,80.6,81.0,17.3,22.8,48,49,169.999992,52.7037037,69.0,28123,25,659,28.06,0.0,42.69,170.0
2024-11-30,19.6,23.1,80.6,81.0,17.8,20.4,48,49,169.999992,52.7037037,69.0,28123,25,659,27.8,0.0,42.69,170.0
2024-12-01,19.9,24.4,80.4,80.9,17.6,23.7,47,49,165.0,50.0,69.7,26920,25,665,28.0,0.0,40.5,165.0
2024-12-02,20.8,23.8,80.4,80.7,19.2,21.6,47,49,165.0,50.0,69.7,26920,25,665,28.07,0.0,40.5,165.0
2024-12-03,20.8,25.0,80.4,80.8,19.3,24.1,47,48,154.999992,44.64197531,71.2,25123,25,695,28.29,0.0,36.16,155.0
2024-12-04,20.6,24.1,80.5,80.8,19.3,24.1,47,48,154.999992,44.64197531,71.2,25123,25,695,27.99,0.0,36.16,155.0
2024-12-05,20.9,25.0,80.4,80.7,19.3,24.1,47,48,151.999992,43.01234568,71.7,24196,25,694,27.9,0.0,34.84,152.0
2024-12-06,18.6,23.7,80.5,81.1,19.3,23.7,47,49,151.999992,43.01234568,71.7,24196,25,694,27.99,0.0,34.84,152.0
2024-12-07,19.3,23.7,80.7,81.1,18.0,23.0,48,49,151.999992,43.01234568,71.7,24196,25,694,28.0,0.0,34.84,152.0
2024-12-08,18.0,23.3,80.7,81.1,18.0,23.0,48,49,175.999992,54.55555556,69.0,26650,25,603,28.0,0.0,44.19,176.0
2024-12-09,18.0,23.0,80.7,81.1,17.9,22.2,48,49,175.999992,54.55555556,69.0,26650,25,603,27.99,0.0,44.19,176.0
2024-12-10,18.5,22.9,80.6,81.1,17.9,22.2,48,49,175.999992,54.55555556,69.0,26650,25,603,28.0,0.0,44.19,176.0
2024-12-11,20.1,24.4,80.4,80.9,17.9,22.2,47,49,162.999984,48.74074074,70.1,25003,25,633,27.99,0.0,39.48,163.0
2024-12-12,18.1,56.1,77.6,81.1,17.9,22.2,39,51,162.999984,48.74074074,70.1,25003,25,633,27.42,0.0,39.48,163.0
2024-12-13,17.0,21.0,80.5,81.3,16.1,21.0,49,51,177.620826,55.41358025,68.8,26588,25,580,24.8,0.5,45.84,181.4
2024-12-14,20.0,21.7,80.5,80.9,19.4,21.3,48,49,183.199992,55.7037037,69.6,27139,25,601,24.99,0.0,45.11,183.2
2024-12-15,20.3,22.4,80.4,80.8,19.8,22.0,48,49,162.3,44.59259259,72.5,25786,25,714,25.0,0.0,36.15,162.3
2024-12-16,18.0,21.8,80.5,81.1,17.9,21.0,48,50,160.099992,43.55555556,72.5,25459,25,722,25.35,0.0,35.66,160.1
2024-12-17,17.1,19.4,80.8,81.3,15.9,18.5,50,51,195.999984,63.11111111,67.8,29990,25,587,25.99,0.0,51.12,196.0
2024-12-18,17.0,20.1,80.8,81.2,15.9,19.1,50,51,196.099992,63.11111111,67.8,30637,25,599,25.99,0.0,51.15,196.1
2024-12-19,18.4,23.5,80.5,81.1,15.9,19.1,49,50,184.999992,56.2345679,69.6,26577,25,583,26.0,0.0,45.55,185.0
2024-12-20,18.7,22.2,80.5,81.0,15.9,19.1,49,50,184.999992,56.2345679,69.6,26577,25,583,25.56,0.0,45.55,185.0
2024-12-21,19.2,22.6,80.4,81.0,15.9,19.1,48,50,184.999992,56.2345679,69.6,26577,25,583,25.99,0.0,45.55,185.0
2024-12-22,18.6,23.1,80.4,80.9,15.9,19.1,48,50,175.999992,51.92592593,70.5,25580,25,608,25.99,0.0,42.06,176.0
2024-12-23,16.7,20.7,80.6,81.3,15.9,19.1,49,51,175.999992,51.92592593,70.5,25580,25,608,25.99,0.0,42.06,176.0
2024-12-24,16.9,22.0,80.6,81.3,15.9,19.1,49,51,175.999992,51.92592593,70.5,25580,25,608,25.99,0.0,42.06,176.0
2024-12-25,19.4,23.8,80.4,81.1,18.9,23.8,48,50,165.999984,45.81481481,72.4,24203,25,652,25.99,0.0,37.11,166.0
2024-12-26,19.8,22.3,80.5,81.0,19.5,22.3,49,50,166.2,45.96296296,72.3,24215,25,650,26.29,0.0,37.29,166.2
